ISO-3166-1;ISO-3166-2;Name1;Name2;Wikipedia;Type
FI;16;Päijät-Häme;Päijät-Häme;https://en.wikipedia.org/wiki/P%C3%A4ij%C3%A4t-H%C3%A4me;regions
FI;17;Satakunta;Satakunta;https://en.wikipedia.org/wiki/Satakunta;regions
FI;18;Uusimaa;Uusimaa;https://en.wikipedia.org/wiki/Uusimaa;regions
FI;19;"Southwest Finland";Varsinais-Suomi;https://en.wikipedia.org/wiki/Southwest_Finland;regions
FJ;C;"Central Division, Fiji";Central;https://en.wikipedia.org/wiki/Central_Division,_Fiji;division
FJ;E;"Eastern Division, Fiji";Eastern;https://en.wikipedia.org/wiki/Eastern_Division,_Fiji;division
FJ;N;"Northern Division, Fiji";Northern;https://en.wikipedia.org/wiki/Northern_Division,_Fiji;division
FJ;W;"Western Division, Fiji";Western;https://en.wikipedia.org/wiki/Western_Division,_Fiji;division
FJ;R;Rotuma;Rotuma;https://en.wikipedia.org/wiki/Rotuma;dependency
FM;TRK;"Chuuk State";Chuuk;https://en.wikipedia.org/wiki/Chuuk_State;states
FM;KSA;Kosrae;Kosrae;https://en.wikipedia.org/wiki/Kosrae;states
FM;PNI;"Pohnpei State";Pohnpei;https://en.wikipedia.org/wiki/Pohnpei_State;states
FM;YAP;"Yap State";Yap;https://en.wikipedia.org/wiki/Yap_State;states
FR;ARA;Auvergne-Rhône-Alpes;Auvergne-Rhône-Alpes;https://en.wikipedia.org/wiki/Auvergne-Rh%C3%B4ne-Alpes;"metropolitan regions"
FR;BFC;Bourgogne-Franche-Comté;Bourgogne-Franche-Comté;https://en.wikipedia.org/wiki/Bourgogne-Franche-Comt%C3%A9;"metropolitan regions"
FR;BRE;"Brittany (administrative region)";Bretagne;https://en.wikipedia.org/wiki/Brittany_(administrative_region);"metropolitan regions"
FR;CVL;"Centre-Val de Loire";"Centre-Val de Loire";https://en.wikipedia.org/wiki/Centre-Val_de_Loire;"metropolitan regions"
FR;COR;Corse;Corse;https://en.wikipedia.org/wiki/Corse;"metropolitan regions"
FR;GES;"Grand Est";"Grand Est";https://en.wikipedia.org/wiki/Grand_Est;"metropolitan regions"
FR;HDF;Hauts-de-France;Hauts-de-France;https://en.wikipedia.org/wiki/Hauts-de-France;"metropolitan regions"
FR;IDF;Île-de-France;Île-de-France;https://en.wikipedia.org/wiki/%C3%8Ele-de-France;"metropolitan regions"
FR;NOR;Normandy;Normandie;https://en.wikipedia.org/wiki/Normandy;"metropolitan regions"
FR;NAQ;Nouvelle-Aquitaine;Nouvelle-Aquitaine;https://en.wikipedia.org/wiki/Nouvelle-Aquitaine;"metropolitan regions"
FR;OCC;Occitanie;Occitanie;https://en.wikipedia.org/wiki/Occitanie;"metropolitan regions"
FR;PDL;"Pays de la Loire";"Pays de la Loire";https://en.wikipedia.org/wiki/Pays_de_la_Loire;"metropolitan regions"
FR;PAC;"Provence-Alpes-Côte d'Azur";"Provence-Alpes-Côte d'Azur";https://en.wikipedia.org/wiki/Provence-Alpes-C%C3%B4te_d%27Azur;"metropolitan regions"
GA;1;"Estuaire Province";Estuaire;https://en.wikipedia.org/wiki/Estuaire_Province;provinces
GA;2;"Haut-Ogooué Province";Haut-Ogooué;https://en.wikipedia.org/wiki/Haut-Ogoou%C3%A9_Province;provinces
GA;3;"Moyen-Ogooué Province";Moyen-Ogooué;https://en.wikipedia.org/wiki/Moyen-Ogoou%C3%A9_Province;provinces
GA;4;"Ngounié Province";Ngounié;https://en.wikipedia.org/wiki/Ngouni%C3%A9_Province;provinces
GA;5;"Nyanga Province";Nyanga;https://en.wikipedia.org/wiki/Nyanga_Province;provinces
GA;6;"Ogooué-Ivindo Province";Ogooué-Ivindo;https://en.wikipedia.org/wiki/Ogoou%C3%A9-Ivindo_Province;provinces
GA;7;"Ogooué-Lolo Province";Ogooué-Lolo;https://en.wikipedia.org/wiki/Ogoou%C3%A9-Lolo_Province;provinces
GA;8;"Ogooué-Maritime Province";Ogooué-Maritime;https://en.wikipedia.org/wiki/Ogoou%C3%A9-Maritime_Province;provinces
GA;9;"Woleu-Ntem Province";Woleu-Ntem;https://en.wikipedia.org/wiki/Woleu-Ntem_Province;provinces
GB;ENG;England;England;https://en.wikipedia.org/wiki/England;country
GB;NIR;"Northern Ireland";"Northern Ireland";https://en.wikipedia.org/wiki/Northern_Ireland;province
GB;SCT;Scotland;Scotland;https://en.wikipedia.org/wiki/Scotland;country
GB;WLS;Wales;Wales;https://en.wikipedia.org/wiki/Wales;country
GD;01;"Saint Andrew Parish (Grenada)";"Saint Andrew";https://en.wikipedia.org/wiki/Saint_Andrew_Parish_(Grenada);parish
GD;02;"Saint David Parish (Grenada)";"Saint David";https://en.wikipedia.org/wiki/Saint_David_Parish_(Grenada);parish
GD;03;"Saint George Parish (Grenada)";"Saint George";https://en.wikipedia.org/wiki/Saint_George_Parish_(Grenada);parish
GD;04;"Saint John Parish (Grenada)";"Saint John";https://en.wikipedia.org/wiki/Saint_John_Parish_(Grenada);parish
GD;05;"Saint Mark Parish (Grenada)";"Saint Mark";https://en.wikipedia.org/wiki/Saint_Mark_Parish_(Grenada);parish
GD;06;"Saint Patrick Parish (Grenada)";"Saint Patrick";https://en.wikipedia.org/wiki/Saint_Patrick_Parish_(Grenada);parish
GD;10;"Southern Grenadine Islands";"Southern Grenadine Islands";https://en.wikipedia.org/wiki/Southern_Grenadine_Islands;dependency
GE;AB;Abkhazia;Abkhazia;https://en.wikipedia.org/wiki/Abkhazia;"autonomous republic"
GE;AJ;Ajaria;Ajaria;https://en.wikipedia.org/wiki/Ajaria;"autonomous republic"
GE;TB;Tbilisi;Tbilisi;https://en.wikipedia.org/wiki/Tbilisi;city
GE;GU;Guria;Guria;https://en.wikipedia.org/wiki/Guria;region
GE;IM;Imereti;Imereti;https://en.wikipedia.org/wiki/Imereti;region
GE;KA;Kakheti;K'akheti;https://en.wikipedia.org/wiki/Kakheti;region
GE;KK;"Kvemo Kartli";"Kvemo Kartli";https://en.wikipedia.org/wiki/Kvemo_Kartli;region
GE;MM;Mtskheta-Mtianeti;Mtskheta-Mtianeti;https://en.wikipedia.org/wiki/Mtskheta-Mtianeti;region
GE;RL;"Racha-Lechkhumi and Kvemo Svaneti";"Rach'a-Lechkhumi-Kvemo Svaneti";https://en.wikipedia.org/wiki/Racha-Lechkhumi_and_Kvemo_Svaneti;region
GE;SZ;"Samegrelo-Zemo Svaneti";"Samegrelo-Zemo Svaneti";https://en.wikipedia.org/wiki/Samegrelo-Zemo_Svaneti;region
GE;SJ;Samtskhe-Javakheti;Samtskhe-Javakheti;https://en.wikipedia.org/wiki/Samtskhe-Javakheti;region
GE;SK;"Shida Kartli";"Shida Kartli";https://en.wikipedia.org/wiki/Shida_Kartli;region
GH;AH;"Ashanti Region";Ashanti;https://en.wikipedia.org/wiki/Ashanti_Region;regions
GH;BA;"Brong-Ahafo Region";Brong-Ahafo;https://en.wikipedia.org/wiki/Brong-Ahafo_Region;regions
GH;CP;"Central Region, Ghana";Central;https://en.wikipedia.org/wiki/Central_Region,_Ghana;regions
GH;EP;"Eastern Region, Ghana";Eastern;https://en.wikipedia.org/wiki/Eastern_Region,_Ghana;regions
GH;AA;"Greater Accra Region";"Greater Accra";https://en.wikipedia.org/wiki/Greater_Accra_Region;regions
GH;NP;"Northern Region, Ghana";Northern;https://en.wikipedia.org/wiki/Northern_Region,_Ghana;regions
GH;UE;"Upper East Region";"Upper East";https://en.wikipedia.org/wiki/Upper_East_Region;regions
GH;UW;"Upper West Region";"Upper West";https://en.wikipedia.org/wiki/Upper_West_Region;regions
GH;TV;"Volta Region";Volta;https://en.wikipedia.org/wiki/Volta_Region;regions
GH;WP;"Western Region, Ghana";Western;https://en.wikipedia.org/wiki/Western_Region,_Ghana;regions
GL;KU;"Kommune Kujalleq";"Kommune Kujalleq";https://en.wikipedia.org/wiki/Kommune_Kujalleq;municipalities
GL;SM;"Kommuneqarfik Sermersooq";"Kommuneqarfik Sermersooq";https://en.wikipedia.org/wiki/Kommuneqarfik_Sermersooq;municipalities
GL;QA;"Qaasuitsup Kommunia";"Qaasuitsup Kommunia";https://en.wikipedia.org/wiki/Qaasuitsup_Kommunia;municipalities
GL;QE;"Qeqqata Kommunia";"Qeqqata Kommunia";https://en.wikipedia.org/wiki/Qeqqata_Kommunia;municipalities
GM;B;Banjul;Banjul;https://en.wikipedia.org/wiki/Banjul;city
GM;M;"Central River Division";"Central River";https://en.wikipedia.org/wiki/Central_River_Division;division
GM;L;"Lower River Division";"Lower River";https://en.wikipedia.org/wiki/Lower_River_Division;division
GM;N;"North Bank Division";"North Bank";https://en.wikipedia.org/wiki/North_Bank_Division;division
GM;U;"Upper River Division";"Upper River";https://en.wikipedia.org/wiki/Upper_River_Division;division
GM;W;"Western Division (Gambia)";Western;https://en.wikipedia.org/wiki/Western_Division_(Gambia);division
GN;B;"Boké Region";Boké;https://en.wikipedia.org/wiki/Bok%C3%A9_Region;"administrative region"
GN;F;"Faranah Region";Faranah;https://en.wikipedia.org/wiki/Faranah_Region;"administrative region"
GN;K;"Kankan Region";Kankan;https://en.wikipedia.org/wiki/Kankan_Region;"administrative region"
GN;D;"Kindia Region";Kindia;https://en.wikipedia.org/wiki/Kindia_Region;"administrative region"
GN;L;"Labé Region";Labé;https://en.wikipedia.org/wiki/Lab%C3%A9_Region;"administrative region"
GN;M;"Mamou Region";Mamou;https://en.wikipedia.org/wiki/Mamou_Region;"administrative region"
GN;N;"Nzérékoré Region";Nzérékoré;https://en.wikipedia.org/wiki/Nz%C3%A9r%C3%A9kor%C3%A9_Region;"administrative region"
GN;C;Conakry;Conakry;https://en.wikipedia.org/wiki/Conakry;governorate
GQ;C;"Región Continental (Equatorial Guinea)";"Región Continental";https://en.wikipedia.org/wiki/Regi%C3%B3n_Continental_(Equatorial_Guinea);regions
GQ;I;"Región Insular (Equatorial Guinea)";"Región Insular";https://en.wikipedia.org/wiki/Regi%C3%B3n_Insular_(Equatorial_Guinea);regions
GR;A;"Anatoliki Makedonia kai Thraki";"Anatolikí Makedonía kai Thráki";https://en.wikipedia.org/wiki/Anatoliki_Makedonia_kai_Thraki;"administrative regions"
GR;I;"Attiki (periphery)";Attikí;https://en.wikipedia.org/wiki/Attiki_(periphery);"administrative regions"
GR;G;"Dytiki Ellada";"Dytikí Elláda";https://en.wikipedia.org/wiki/Dytiki_Ellada;"administrative regions"
GR;C;"Dytiki Makedonia";"Dytikí Makedonía";https://en.wikipedia.org/wiki/Dytiki_Makedonia;"administrative regions"
GR;F;"Ionia Nisia (periphery)";"Ionía Nísia";https://en.wikipedia.org/wiki/Ionia_Nisia_(periphery);"administrative regions"
GR;D;"Ipeiros (periphery)";Ípeiros;https://en.wikipedia.org/wiki/Ipeiros_(periphery);"administrative regions"
GR;B;"Kentriki Makedonia";"Kentrikí Makedonía";https://en.wikipedia.org/wiki/Kentriki_Makedonia;"administrative regions"
GR;M;"Kriti (periphery)";Krítí;https://en.wikipedia.org/wiki/Kriti_(periphery);"administrative regions"
GR;L;"Notio Aigaio";"Notío Aigaío";https://en.wikipedia.org/wiki/Notio_Aigaio;"administrative regions"
GR;J;"Peloponnisos (periphery)";Peloponnísos;https://en.wikipedia.org/wiki/Peloponnisos_(periphery);"administrative regions"
GR;H;"Sterea Ellada (periphery)";"Stereá Elláda";https://en.wikipedia.org/wiki/Sterea_Ellada_(periphery);"administrative regions"
GR;E;Thessalia;Thessalía;https://en.wikipedia.org/wiki/Thessalia;"administrative regions"
GR;K;"Voreio Aigaio";"Voreío Aigaío";https://en.wikipedia.org/wiki/Voreio_Aigaio;"administrative regions"
GT;AV;"Alta Verapaz Department";"Alta Verapaz";https://en.wikipedia.org/wiki/Alta_Verapaz_Department;departments
GT;BV;"Baja Verapaz Department";"Baja Verapaz";https://en.wikipedia.org/wiki/Baja_Verapaz_Department;departments
GT;CM;"Chimaltenango Department";Chimaltenango;https://en.wikipedia.org/wiki/Chimaltenango_Department;departments
GT;CQ;"Chiquimula Department";Chiquimula;https://en.wikipedia.org/wiki/Chiquimula_Department;departments
GT;PR;"El Progreso Department";"El Progreso";https://en.wikipedia.org/wiki/El_Progreso_Department;departments
GT;ES;"Escuintla Department";Escuintla;https://en.wikipedia.org/wiki/Escuintla_Department;departments
GT;GU;"Guatemala Department";Guatemala;https://en.wikipedia.org/wiki/Guatemala_Department;departments
GT;HU;"Huehuetenango Department";Huehuetenango;https://en.wikipedia.org/wiki/Huehuetenango_Department;departments
GT;IZ;"Izabal Department";Izabal;https://en.wikipedia.org/wiki/Izabal_Department;departments
GT;JA;"Jalapa Department";Jalapa;https://en.wikipedia.org/wiki/Jalapa_Department;departments
GT;JU;"Jutiapa Department";Jutiapa;https://en.wikipedia.org/wiki/Jutiapa_Department;departments
GT;PE;"Petén Department";Petén;https://en.wikipedia.org/wiki/Pet%C3%A9n_Department;departments
GT;QZ;"Quetzaltenango Department";Quetzaltenango;https://en.wikipedia.org/wiki/Quetzaltenango_Department;departments
GT;QC;"Quiché Department";Quiché;https://en.wikipedia.org/wiki/Quich%C3%A9_Department;departments
GT;RE;"Retalhuleu Department";Retalhuleu;https://en.wikipedia.org/wiki/Retalhuleu_Department;departments
GT;SA;"Sacatepéquez Department";Sacatepéquez;https://en.wikipedia.org/wiki/Sacatep%C3%A9quez_Department;departments
GT;SM;"San Marcos Department";"San Marcos";https://en.wikipedia.org/wiki/San_Marcos_Department;departments
GT;SR;"Santa Rosa Department (Guatemala)";"Santa Rosa";https://en.wikipedia.org/wiki/Santa_Rosa_Department_(Guatemala);departments
GT;SO;"Sololá Department";Sololá;https://en.wikipedia.org/wiki/Solol%C3%A1_Department;departments
GT;SU;"Suchitepéquez Department";Suchitepéquez;https://en.wikipedia.org/wiki/Suchitep%C3%A9quez_Department;departments
GT;TO;"Totonicapán Department";Totonicapán;https://en.wikipedia.org/wiki/Totonicap%C3%A1n_Department;departments
GT;ZA;"Zacapa Department";Zacapa;https://en.wikipedia.org/wiki/Zacapa_Department;departments
GW;L;Leste;Leste;;provinces
GW;N;Norte;Norte;;provinces
GW;S;Sul;Sul;;provinces
GY;BA;Barima-Waini;Barima-Waini;https://en.wikipedia.org/wiki/Barima-Waini;regions
GY;CU;Cuyuni-Mazaruni;Cuyuni-Mazaruni;https://en.wikipedia.org/wiki/Cuyuni-Mazaruni;regions
GY;DE;Demerara-Mahaica;Demerara-Mahaica;https://en.wikipedia.org/wiki/Demerara-Mahaica;regions
GY;EB;"East Berbice-Corentyne";"East Berbice-Corentyne";https://en.wikipedia.org/wiki/East_Berbice-Corentyne;regions
GY;ES;"Essequibo Islands-West Demerara";"Essequibo Islands-West Demerara";https://en.wikipedia.org/wiki/Essequibo_Islands-West_Demerara;regions
GY;MA;Mahaica-Berbice;Mahaica-Berbice;https://en.wikipedia.org/wiki/Mahaica-Berbice;regions
GY;PM;Pomeroon-Supenaam;Pomeroon-Supenaam;https://en.wikipedia.org/wiki/Pomeroon-Supenaam;regions
GY;PT;Potaro-Siparuni;Potaro-Siparuni;https://en.wikipedia.org/wiki/Potaro-Siparuni;regions
GY;UD;"Upper Demerara-Berbice";"Upper Demerara-Berbice";https://en.wikipedia.org/wiki/Upper_Demerara-Berbice;regions
GY;UT;"Upper Takutu-Upper Essequibo";"Upper Takutu-Upper Essequibo";https://en.wikipedia.org/wiki/Upper_Takutu-Upper_Essequibo;regions
HN;AT;"Atlántida Department";Atlántida;https://en.wikipedia.org/wiki/Atl%C3%A1ntida_Department;departments
HN;CH;"Choluteca Department";Choluteca;https://en.wikipedia.org/wiki/Choluteca_Department;departments
HN;CL;"Colón Department (Honduras)";Colón;https://en.wikipedia.org/wiki/Col%C3%B3n_Department_(Honduras);departments
HN;CM;"Comayagua Department";Comayagua;https://en.wikipedia.org/wiki/Comayagua_Department;departments
HN;CP;"Copán Department";Copán;https://en.wikipedia.org/wiki/Cop%C3%A1n_Department;departments
HN;CR;"Cortés Department";Cortés;https://en.wikipedia.org/wiki/Cort%C3%A9s_Department;departments
HN;EP;"El Paraíso Department";"El Paraíso";https://en.wikipedia.org/wiki/El_Para%C3%ADso_Department;departments
HN;FM;"Francisco Morazán Department";"Francisco Morazán";https://en.wikipedia.org/wiki/Francisco_Moraz%C3%A1n_Department;departments
HN;GD;"Gracias a Dios Department";"Gracias a Dios";https://en.wikipedia.org/wiki/Gracias_a_Dios_Department;departments
HN;IN;"Intibucá Department";Intibucá;https://en.wikipedia.org/wiki/Intibuc%C3%A1_Department;departments
HN;IB;"Islas de la Bahía Department";"Islas de la Bahía";https://en.wikipedia.org/wiki/Islas_de_la_Bah%C3%ADa_Department;departments
HN;LP;"La Paz Department (Honduras)";"La Paz";https://en.wikipedia.org/wiki/La_Paz_Department_(Honduras);departments
HN;LE;"Lempira Department";Lempira;https://en.wikipedia.org/wiki/Lempira_Department;departments
HN;OC;"Ocotepeque Department";Ocotepeque;https://en.wikipedia.org/wiki/Ocotepeque_Department;departments
HN;OL;"Olancho Department";Olancho;https://en.wikipedia.org/wiki/Olancho_Department;departments
HN;SB;"Santa Bárbara Department, Honduras";"Santa Bárbara";https://en.wikipedia.org/wiki/Santa_B%C3%A1rbara_Department,_Honduras;departments
HN;VA;"Valle Department";Valle;https://en.wikipedia.org/wiki/Valle_Department;departments
HN;YO;"Yoro Department";Yoro;https://en.wikipedia.org/wiki/Yoro_Department;departments
HR;21;"Grad Zagreb";"Grad Zagreb";https://en.wikipedia.org/wiki/Grad_Zagreb;city
HR;07;"Bjelovarsko-bilogorska županija";"Bjelovarsko-bilogorska županija";https://en.wikipedia.org/wiki/Bjelovarsko-bilogorska_%C5%BEupanija;county
HR;12;"Brodsko-posavska županija";"Brodsko-posavska županija";https://en.wikipedia.org/wiki/Brodsko-posavska_%C5%BEupanija;county
HR;19;"Dubrovačko-neretvanska županija";"Dubrovačko-neretvanska županija";https://en.wikipedia.org/wiki/Dubrova%C4%8Dko-neretvanska_%C5%BEupanija;county
HR;18;"Istarska županija";"Istarska županija";https://en.wikipedia.org/wiki/Istarska_%C5%BEupanija;county
HR;04;"Karlovačka županija";"Karlovačka županija";https://en.wikipedia.org/wiki/Karlova%C4%8Dka_%C5%BEupanija;county
HR;06;"Koprivničko-križevačka županija";"Koprivničko-križevačka županija";https://en.wikipedia.org/wiki/Koprivni%C4%8Dko-kri%C5%BEeva%C4%8Dka_%C5%BEupanija;county
HR;02;"Krapinsko-zagorska županija";"Krapinsko-zagorska županija";https://en.wikipedia.org/wiki/Krapinsko-zagorska_%C5%BEupanija;county
HR;09;"Ličko-senjska županija";"Ličko-senjska županija";https://en.wikipedia.org/wiki/Li%C4%8Dko-senjska_%C5%BEupanija;county
HR;20;"Međimurska županija";"Međimurska županija";https://en.wikipedia.org/wiki/Me%C4%91imurska_%C5%BEupanija;county
HR;14;"Osječko-baranjska županija";"Osječko-baranjska županija";https://en.wikipedia.org/wiki/Osje%C4%8Dko-baranjska_%C5%BEupanija;county
HR;11;"Požeško-slavonska županija";"Požeško-slavonska županija";https://en.wikipedia.org/wiki/Po%C5%BEe%C5%A1ko-slavonska_%C5%BEupanija;county
HR;08;"Primorsko-goranska županija";"Primorsko-goranska županija";https://en.wikipedia.org/wiki/Primorsko-goranska_%C5%BEupanija;county
HR;03;"Sisačko-moslavačka županija";"Sisačko-moslavačka županija";https://en.wikipedia.org/wiki/Sisa%C4%8Dko-moslava%C4%8Dka_%C5%BEupanija;county
HR;17;"Splitsko-dalmatinska županija";"Splitsko-dalmatinska županija";https://en.wikipedia.org/wiki/Splitsko-dalmatinska_%C5%BEupanija;county
HR;15;"Šibensko-kninska županija";"Šibensko-kninska županija";https://en.wikipedia.org/wiki/%C5%A0ibensko-kninska_%C5%BEupanija;county
HR;05;"Varaždinska županija";"Varaždinska županija";https://en.wikipedia.org/wiki/Vara%C5%BEdinska_%C5%BEupanija;county
HR;10;"Virovitičko-podravska županija";"Virovitičko-podravska županija";https://en.wikipedia.org/wiki/Viroviti%C4%8Dko-podravska_%C5%BEupanija;county
HR;16;"Vukovarsko-srijemska županija";"Vukovarsko-srijemska županija";https://en.wikipedia.org/wiki/Vukovarsko-srijemska_%C5%BEupanija;county
HR;13;"Zadarska županija";"Zadarska županija";https://en.wikipedia.org/wiki/Zadarska_%C5%BEupanija;county
HR;01;"Zagrebačka županija";"Zagrebačka županija";https://en.wikipedia.org/wiki/Zagreba%C4%8Dka_%C5%BEupanija;county
HT;AR;"Artibonite (department)";Artibonite;https://en.wikipedia.org/wiki/Artibonite_(department);departments
HT;CE;"Centre Department";Centre;https://en.wikipedia.org/wiki/Centre_Department;departments
HT;GA;"Grand'Anse (department)";Grand’Anse;https://en.wikipedia.org/wiki/Grand%27Anse_(department);departments
HT;NI;"Nippes Department";Nippes;https://en.wikipedia.org/wiki/Nippes_Department;departments
HT;ND;"Nord Department (Haiti)";Nord;https://en.wikipedia.org/wiki/Nord_Department_(Haiti);departments
HT;NE;"Nord-Est Department";Nord-Est;https://en.wikipedia.org/wiki/Nord-Est_Department;departments
HT;NO;"Nord-Ouest Department";Nord-Ouest;https://en.wikipedia.org/wiki/Nord-Ouest_Department;departments
HT;OU;"Ouest (department)";Ouest;https://en.wikipedia.org/wiki/Ouest_(department);departments
HT;SD;"Sud Department";Sud;https://en.wikipedia.org/wiki/Sud_Department;departments
HT;SE;"Sud-Est Department";Sud-Est;https://en.wikipedia.org/wiki/Sud-Est_Department;departments
HU;BU;Budapest;Budapest;https://en.wikipedia.org/wiki/Budapest;"capital city"
HU;BK;"Bács-Kiskun County";Bács-Kiskun;https://en.wikipedia.org/wiki/B%C3%A1cs-Kiskun_County;county
HU;BA;"Baranya County";Baranya;https://en.wikipedia.org/wiki/Baranya_County;county
HU;BE;"Békés County";Békés;https://en.wikipedia.org/wiki/B%C3%A9k%C3%A9s_County;county
HU;BZ;"Borsod-Abaúj-Zemplén County";Borsod-Abaúj-Zemplén;https://en.wikipedia.org/wiki/Borsod-Aba%C3%BAj-Zempl%C3%A9n_County;county
HU;CS;"Csongrád County";Csongrád;https://en.wikipedia.org/wiki/Csongr%C3%A1d_County;county
HU;FE;"Fejér County";Fejér;https://en.wikipedia.org/wiki/Fej%C3%A9r_County;county
HU;GS;"Győr-Moson-Sopron County";Győr-Moson-Sopron;https://en.wikipedia.org/wiki/Gy%C5%91r-Moson-Sopron_County;county
HU;HB;"Hajdú-Bihar County";Hajdú-Bihar;https://en.wikipedia.org/wiki/Hajd%C3%BA-Bihar_County;county
HU;HE;"Heves County";Heves;https://en.wikipedia.org/wiki/Heves_County;county
HU;JN;"Jász-Nagykun-Szolnok County";Jász-Nagykun-Szolnok;https://en.wikipedia.org/wiki/J%C3%A1sz-Nagykun-Szolnok_County;county
HU;KE;"Komárom-Esztergom County";Komárom-Esztergom;https://en.wikipedia.org/wiki/Kom%C3%A1rom-Esztergom_County;county
HU;NO;"Nógrád County";Nógrád;https://en.wikipedia.org/wiki/N%C3%B3gr%C3%A1d_County;county
HU;PE;"Pest County";Pest;https://en.wikipedia.org/wiki/Pest_County;county
HU;SO;"Somogy County";Somogy;https://en.wikipedia.org/wiki/Somogy_County;county
HU;SZ;"Szabolcs-Szatmár-Bereg County";Szabolcs-Szatmár-Bereg;https://en.wikipedia.org/wiki/Szabolcs-Szatm%C3%A1r-Bereg_County;county
HU;TO;"Tolna County";Tolna;https://en.wikipedia.org/wiki/Tolna_County;county
HU;VA;"Vas County";Vas;https://en.wikipedia.org/wiki/Vas_County;county
HU;VE;"Veszprém County";Veszprém;https://en.wikipedia.org/wiki/Veszpr%C3%A9m_County;county
HU;ZA;"Zala County";Zala;https://en.wikipedia.org/wiki/Zala_County;county
HU;BC;Békéscsaba;Békéscsaba;https://en.wikipedia.org/wiki/B%C3%A9k%C3%A9scsaba;"city of county right"
HU;DE;Debrecen;Debrecen;https://en.wikipedia.org/wiki/Debrecen;"city of county right"
HU;DU;Dunaújváros;Dunaújváros;https://en.wikipedia.org/wiki/Duna%C3%BAjv%C3%A1ros;"city of county right"
HU;EG;Eger;Eger;https://en.wikipedia.org/wiki/Eger;"city of county right"
HU;ER;Érd;Érd;https://en.wikipedia.org/wiki/%C3%89rd;"city of county right"
HU;GY;Győr;Győr;https://en.wikipedia.org/wiki/Gy%C5%91r;"city of county right"
HU;HV;Hódmezővásárhely;Hódmezővásárhely;https://en.wikipedia.org/wiki/H%C3%B3dmez%C5%91v%C3%A1s%C3%A1rhely;"city of county right"
HU;KV;Kaposvár;Kaposvár;https://en.wikipedia.org/wiki/Kaposv%C3%A1r;"city of county right"
HU;KM;Kecskemét;Kecskemét;https://en.wikipedia.org/wiki/Kecskem%C3%A9t;"city of county right"
HU;MI;Miskolc;Miskolc;https://en.wikipedia.org/wiki/Miskolc;"city of county right"
HU;NK;Nagykanizsa;Nagykanizsa;https://en.wikipedia.org/wiki/Nagykanizsa;"city of county right"
HU;NY;Nyíregyháza;Nyíregyháza;https://en.wikipedia.org/wiki/Ny%C3%ADregyh%C3%A1za;"city of county right"
HU;PS;Pécs;Pécs;https://en.wikipedia.org/wiki/P%C3%A9cs;"city of county right"
HU;ST;Salgótarján;Salgótarján;https://en.wikipedia.org/wiki/Salg%C3%B3tarj%C3%A1n;"city of county right"
HU;SN;Sopron;Sopron;https://en.wikipedia.org/wiki/Sopron;"city of county right"
HU;SD;Szeged;Szeged;https://en.wikipedia.org/wiki/Szeged;"city of county right"
HU;SF;Székesfehérvár;Székesfehérvár;https://en.wikipedia.org/wiki/Sz%C3%A9kesfeh%C3%A9rv%C3%A1r;"city of county right"
HU;SS;Szekszárd;Szekszárd;https://en.wikipedia.org/wiki/Szeksz%C3%A1rd;"city of county right"
HU;SK;Szolnok;Szolnok;https://en.wikipedia.org/wiki/Szolnok;"city of county right"
HU;SH;Szombathely;Szombathely;https://en.wikipedia.org/wiki/Szombathely;"city of county right"
HU;TB;Tatabánya;Tatabánya;https://en.wikipedia.org/wiki/Tatab%C3%A1nya;"city of county right"
HU;VM;Veszprém;Veszprém;https://en.wikipedia.org/wiki/Veszpr%C3%A9m;"city of county right"
HU;ZE;Zalaegerszeg;Zalaegerszeg;https://en.wikipedia.org/wiki/Zalaegerszeg;"city of county right"
ID;JW;"Jawa (Indonesia)";Jawa;https://en.wikipedia.org/wiki/Jawa_(Indonesia);"geographical units"
ID;KA;Kalimantan;Kalimantan;https://en.wikipedia.org/wiki/Kalimantan;"geographical units"
ID;ML;"Maluku Islands";Maluku;https://en.wikipedia.org/wiki/Maluku_Islands;"geographical units"
ID;NU;"Nusa Tenggara";"Nusa Tenggara";https://en.wikipedia.org/wiki/Nusa_Tenggara;"geographical units"
ID;PP;"Papua (Indonesian region)";Papua;https://en.wikipedia.org/wiki/Papua_(Indonesian_region);"geographical units"
ID;SL;Sulawesi;Sulawesi;https://en.wikipedia.org/wiki/Sulawesi;"geographical units"
ID;SM;Sumatera;Sumatera;https://en.wikipedia.org/wiki/Sumatera;"geographical units"
IE;C;Connacht;Connacht;https://en.wikipedia.org/wiki/Connacht;provinces
IE;L;Leinster;Leinster;https://en.wikipedia.org/wiki/Leinster;provinces
IE;M;Munster;Munster;https://en.wikipedia.org/wiki/Munster;provinces
IE;U;Ulster;Ulster;https://en.wikipedia.org/wiki/Ulster;provinces
IL;D;"Southern District (Israel)";HaDarom;https://en.wikipedia.org/wiki/Southern_District_(Israel);districts
IL;M;"Central District (Israel)";HaMerkaz;https://en.wikipedia.org/wiki/Central_District_(Israel);districts
IL;Z;"Northern District (Israel)";HaTsafon;https://en.wikipedia.org/wiki/Northern_District_(Israel);districts
IL;HA;"Haifa District";H̱efa;https://en.wikipedia.org/wiki/Haifa_District;districts
IL;TA;"Tel Aviv District";Tel-Aviv;https://en.wikipedia.org/wiki/Tel_Aviv_District;districts
